text,label,label_confidence,hate_speech,offensive_language,neither
<user>: hate to break the news but u spam bro rt <user>: a dyke a tuck her titties in the winter and start calling herself mr.…,1,1.0,0,3,0
<user>: da bitch got scared and couldn't take it no mo but ya boy was feenin fo dat 😕😂😂 “<user>: 😂😭😂😭😂😭😂 koula noooooooo <url>,1,1.0,0,3,0
<user>: ho ho ho bitches merry 4 months-ish until christmas. <url>,1,1.0,0,3,0
"<user>: “<user>: if youve only seen my couch, not my bed, then you my hoe”😂😂",1,1.0,0,3,0
<user>: “<user>: how i lose this sweet..”you ain't lose it you hide it lmfao viri tryna smoke that hoe to his self,1,1.0,0,3,0
<user>: ✋📖my mama told me if a bitch feet dirty her pussy dirty cause ya feet the first thing that hit the water when you bathe.,1,1.0,0,3,0
<user>: i hate salty bitches,1,1.0,0,3,0
"<user>: she a bad bitch, let's get to it right away .",1,1.0,0,3,0
<user>: we slap bitches! 😂😂😂,1,1.0,0,3,0
<user>: 😂😂😂😭 skitdaddle wit that shit hoe <url>,1,1.0,0,3,0
"<user>: pussy will always be my fav iggy song, like how do you not like a song that just says pussy numerous amounts of time.",1,1.0,0,3,0
<user>: i'll write a poem for u hoe <url>,1,1.0,0,3,0
<user>: if you can't eat pussy that's got hair on it i'm not even sure you really know how to eat pussy.,1,1.0,0,3,0
<user>: throw me a blunt bitch,1,1.0,0,3,0
<user>: this bitch must be stopped <url>,1,1.0,0,3,0
<user>: hoes out here selling pussy for some new uggs! you disqualified,1,1.0,0,3,0
"<user>: if her pussy got over 10 body counts, it's dead💀. pussies🐱 only have 9 lives 😂😂",1,1.0,0,3,0
"<user>: gotta eat her pussy so good she forget dick coming next. have her talking to herself like ""he brought dick with him too"""" …",1,1.0,0,3,0
<user>: the bigger the hoops the bigger the hoe #jerryspringer #classic #truthhurts,1,1.0,0,3,0
<user>: these bitches play on everybody's team,1,1.0,0,3,0
"<user>: fuck bitches, get re-elected #teamjfk",1,1.0,0,3,0
"<user>: i choose to fuck all these bitches not because they're easy, but because i'm hard #presidentialpounding",1,1.0,0,3,0
<user>: shit like this why hoes head be fuck up the want social media ass relationships <url>,1,1.0,0,3,0
<user>: four brothers showed the bitch in a lot of niggas. i would've killed. i would've killed victor sweet if i was one of his l…,1,1.0,0,3,0
<user>: “<user>: “<user>: i have no hoes man. i don't need those though 😴”😭😭 i need to pick mines back up 😩”,1,1.0,0,3,0
<user>: lmao dis bitch dumb asl <url>,1,1.0,0,3,0
"<user>: ""<user>: swear ag ugly den a bitch. he look like a possum and giraffe mix breed."" this isnt funny. but i died l…",1,1.0,0,3,0
<user>: bitch i don't fucking know you,1,1.0,0,3,0
<user>: niggas be in that pussy like <url>,1,1.0,0,3,0
"<user>: everybody claim they fvck with ""bad bitches"" but all the ugly bitches getting pregnant👶👶 . . . . somebody lien😒😒",1,1.0,0,3,0
<user>: if i had a dollar for every time i fucked ur bitch <url>,1,1.0,0,3,0
"<user>: i have a daughter to think about , yall think i'm worry about you hoes , naaaaaaaa",1,1.0,0,3,0
"<user>: ""let me tell y'all bitches something right quick"" <url>",1,1.0,0,3,0
"<user>: ""<user>: 😂😂😂😂😂 why fab snapped like that <url> 😂😂😂 ""konnnichiwa bitch""",1,1.0,0,3,0
<user>: fuck twerking bitch can you cook,1,1.0,0,3,0
<user>: wet pussy with no smell a mf,1,1.0,0,3,0
<user>: rt if you want me to expose some more bitches <url>,1,1.0,0,3,0
<user>: hoes gone be hoes.🙅and these hoes can't be trusted ✊,1,1.0,0,3,0
<user>: <user> blame it on the yellow chucks lmfao,2,1.0,0,0,3
"<user>: thursday we will see bitches dressed up like if the hallways were runways, clown make up on some girls,guys with pants belo…",1,1.0,0,3,0
<user>: getting called ugly by a bitch that use to idolize you. 👀 ohhhh well okay... 😂,1,1.0,0,3,0
"<user>: i think if i had hoes , i would tell them alll the same shit 😂 im too lazy to be tryna switch shit up . 😴",1,1.0,0,3,0
<user>: on god yall hoes better get off my twitter,1,1.0,0,3,0
<user>: stick by his side and don't give his pussy up . .,1,1.0,0,3,0
"<user>: bitch you guessed it ""<user>: “<user>: my pussy cuteness always sets me up for a good day😊”u need some dick"" wooooh you …",1,1.0,0,3,0
"<user>: ""<user>: this bitch... <url>",1,1.0,0,3,0
"<user>: ""<user>: “<user>: if you ask me, every bitch gay” not me i'm all sexual"" wtf is all sexual? if you don't mind me asking",1,1.0,0,3,0
<user>: another movie that's gonna make you question your bitch 😒😂 <url>,1,1.0,0,3,0
<user>: i don't care about none of these bitches 😌,1,1.0,0,3,0
"<user>: ""<user>: makem eat my ass since eating pussy ain't major nomore 💯😩😂✌️🙈💁👏😊"" 😂😂",1,1.0,0,3,0
"<user>: rt <user>: girls say bs like ""you got too many hoes"". stop letting twitter and ig fool you. i don't know these fucki…",1,1.0,0,3,0
<user>: i'll never understand how people can fake an entire relationship? i can't even fake a 'hello' to a bitch that i fucking…,1,1.0,0,3,0
"<user>: ; straight 🚮 ""<user>: to each his own <user> but these hoes weak <url>",1,1.0,0,3,0
<user>: - when ya friends nag you like they yo bitch 👀 mayne chill tf,1,1.0,0,3,0
<user>: yeen suckin yeen fuckin watchu doin hoe ?,1,1.0,0,3,0
<user>: “<user>: when the pussy so wet you hear that shit smacking >>>>> 🐱💦💦😩😍🙌” ❗️,1,1.0,0,3,0
<user>: all you hoes wake up,1,1.0,0,3,0
<user>: when a bitch tell me i'm ugly 😂😂😂😂 <url>,1,1.0,0,3,0
<user>: bacon over bitches,1,1.0,0,3,0
<user>: <user> <user> yeah texans are so much better you fucking retard,1,1.0,0,3,0
<user>: ion want the pussy if it come wit hairs,1,1.0,0,3,0
<user>: <user> i'll find you a ride. but it's no pussy shit and that was some pussy shit 😤😂,1,1.0,0,3,0
<user>: doing someone wrong for the sole reason that they did you wrong will only bring more negative karma & energy into your li…,2,1.0,0,0,3
"<user>: i have absolutely no ""hoes""",1,1.0,0,3,0
<user>: shego was the baddest bitch of my childhood🔥 <url>,1,1.0,0,3,0
<user>: i love when the birds are chirping in the morning #patsgonnasubtweet,2,1.0,0,0,3
"<user>: “<user>: i hate a ""i'm my own wcw 💁"" ass bitch 😂”",1,1.0,0,3,0
<user>: i don't be worrying about these messy hood ass hoes but they worrying about me though. why? 🙇,1,1.0,0,3,0
<user>: i don't understand i don't even fuck with these bitches but i'm so relevant to them though 😴,1,1.0,0,3,0
<user>: never realize the precious time you bitch niggas is wasting 👆,1,1.0,0,3,0
<user>: freaky ass ready ass hoes,1,1.0,0,3,0
<user>: bobby bitch bobby bitch 🔥🔥😈,1,1.0,0,3,0
"<user>: brown colored eyes are really blue, under a layer of melanin.",2,1.0,0,0,3
<user>: people getting called all types of bitches over music lol you know how ridiculous that is?,1,1.0,0,3,0
<user>: i don't understand how bitches find the time to worry about what another bitch is doing,1,1.0,0,3,0
<user>: why do these hoes think it's cute to take pictures kissing eachother ? #gaggggg,1,1.0,0,3,0
<user>: <user> hell yea save money like a hoe,1,1.0,0,3,0
<user>: i don't care about none of these bitches,1,1.0,0,3,0
<user>: r.i.p 💀 to the hoes💃 dying for attention.,1,1.0,0,3,0
"<user>: ""i'm against feminism i think men and women should be equal"" a bitch that don't know shit about feminism",1,1.0,0,3,0
<user>: “<user>: “<user>: <user> lol for what?” lol you dissing us”😂😂😂 shut up bitch,1,1.0,0,3,0
<user>: pick 6 hoe lets gooo,1,1.0,0,3,0
<user> 😂 me: baby i cooked bae: what's for dinner? me: that bitch you been texting <url>,1,1.0,0,3,0
"<user>: ain't no ""we"" in this bitch .",1,1.0,0,3,0
<user>: need some ice cream and oreos 😍,2,1.0,0,0,3
<user>: only the basic bitches put on for twitter ..,1,1.0,0,3,0
"<user>: ""<user>: ' you messin with broke niggahs you gon be broke niggah 󾭻󾭻󾭻󾭻❗️"" nigga preeeeeeeach ! !",1,1.0,0,3,0
"<user>: “<user>: i don't be fucking with nobody , cause most of these bitches got fake in they blood . ✊”and niggas",1,1.0,0,3,0
<user>: “<user>: “<user>: brandon jennings easily got the coldest bitch ever” damn near lol”not damn near that's fact.,1,1.0,0,3,0
<user>: exactly. don't be gettin no additional pussy for them soft ass tweets. jus be you dude lol,1,1.0,0,3,0
<user>: woww. now niggas can't hit u bitches line and ask what u doin nomo.,1,1.0,0,3,0
<user>: killing these bitches go body for body 😒😌🎧,1,1.0,0,3,0
<user>: i hate a bitch that acts like she can't be single. get your i need a man ass on,1,1.0,0,3,0
<user>: “<user>: bro even with uno webo i still get more pussy than you 🙊” 😂😂😂😂😂😂😂😂😂😂😂,1,1.0,0,3,0
<user>: why does everybody drive like retards when it rains lol,1,1.0,0,3,0
<user>: how many bitches have actually gone to the club in a mini skirt & j's on? #questionoftheday,1,1.0,0,3,0
"<user>: i want this ""bad bitch"" epidemic to be over so fast bruh...fees can't write a sentence with proper subject-verb agreement now…",1,1.0,0,3,0
<user>: where is d hoes ? 😂,1,1.0,0,3,0
<user>: larry bird 38 😂,2,1.0,0,0,3
"<user>: ""<user>: niggas bitches getting exposed😂😂😂😩""😫😫😫😫😫",1,1.0,0,3,0
<user>: <user> yea that hoe was rocking friday and last night,1,1.0,0,3,0
<user>: <user> 😂😂 2 many lil bitty bitches,1,1.0,0,3,0
<user>: <user> 😂😂😂 chill bitch,1,1.0,0,3,0
<user>: dudes a hoe had me laughin on my only pics😂😂😂,1,1.0,0,3,0
<user>: sum hoes be smoking to look cute bitch u better inhale that shit wasting weed,1,1.0,0,3,0
"<user>: 👏""<user>: real bitches who really hungry won't be out here arguing with bitches on twitter straight flexin""",1,1.0,0,3,0
"<user>: ""<user>: <user> tbh but a niggah can't have a normal convo with someone lmao""hoes will be hoes brian lol",1,1.0,0,3,0
<user>: when will you guys leave that childish pussy alone? get that sophisticated pussy.,1,1.0,0,3,0
<user>: bitches be fake af 😂🙅,1,1.0,0,3,0
<user>: “<user>: “<user>: rt “<user>: *hits blunt* <url> ”” this hoe thought she was so dee…,1,1.0,0,3,0
"<user>: ""<user>: dumb bitch"" im singing to you bitch",1,1.0,0,3,0
<user>: this hoe never called me like she said <user>,1,1.0,0,3,0
<user>: whats a bad bitch to a queen with goals❓,1,1.0,0,3,0
<user>: it ain't nothing to cut that bitch off. 👌💁,1,1.0,0,3,0
<user>: rich homie and bird man gone be at mansion élan tonight 👀,2,1.0,0,0,3
<user>: bad bitch give me head like lice .,1,1.0,0,3,0
<user>: i tell you anything on this bitch i better get a thank you. fuck wrong w/ you dumb ass i wanna be famous ass 3 mixtapes cant r…,1,1.0,0,3,0
<user>: all these bitches fake if you ask me,1,1.0,0,3,0
"<user>: nomatter how much i'm feeling you, u can't compete with girls who throw the pussy. im just gonna always take the l",1,1.0,0,3,0
<user>: <user> miss ya too nigger 😛😘😘😘😘😍,1,1.0,0,3,0
<user>: my sugar daddy is following this bitch fuckin hoe that use to be my friend this is bullshit,1,1.0,0,3,0
<user>: <user> shi’...now i don't wanna rant b/c my first impression would be that i'm a such a bitch 😂 lmao.,1,1.0,0,3,0
<user>: “<user>: “<user>: nobody cares about kirk bosley no”i care bout my cousin hoe” <url>,1,1.0,0,3,0
<user>: me 2nite bitches <url>,1,1.0,0,3,0
<user>: “<user>: hmu talmbout match but when i pull up its 30 other niccas wit ya 😒” smfh shit like that kill me,1,1.0,0,3,0
<user>: im a boss ass bitch! <user> <user>,1,1.0,0,3,0
<user>: “<user>: sometime u gotta shut down all tha fun and get tha $ rite. get ugly on these hoes and eat!”,1,1.0,0,3,0
<user>: a hoe gone be a hoe and dats #100 nd when a nigga broke them hoes act funny!,1,1.0,0,3,0
<user>: “<user>: swear me n zee da only niccas who aint got da update yet”<i'm right there wit cha bruh,1,1.0,0,3,0
"<user>: ""her pussy fatter than ya dick"" lmao",1,1.0,0,3,0
"<user>: idc about your ""story"", if petey pablo said your name in freek a leek, you automatically a hoe",1,1.0,0,3,0
<user>: heat lost. medical marijuana got rejected. rick scott got reelected. i still have no hoes. today's just been a bad day.,1,1.0,0,3,0
<user>: 7 out of 10 rt <user>: every bitch in houston look good ?,1,1.0,0,3,0
<user>: <user> hahahaha signs be funny than a bitch,1,1.0,0,3,0
<user>: heard a bitch say im ugly but ha nigga thank different 😋 you say you mainline he dont treat me no different ✌😜,1,1.0,0,3,0
<user>: these bitch niggas couldn't live my cold life$tyle💸👐😋,1,1.0,0,3,0
"<user>: “<user>: df bruh <url> ""go wash the dishes in the sink then come upstairs and eat this pussy""",1,1.0,0,3,0
<user>: i swear it's the huge bitches that think they the baddest,1,1.0,0,3,0
<user>: <user> 😂😂😂 on god i be thinking that . lol people at school be showing me this nigguh videos . im like 😳 he famous oss 😂,1,1.0,0,3,0
<user>: y'all bitches be like 16 looking 25 😩,1,1.0,0,3,0
<user>: chris brown is trash.,2,1.0,0,0,3
"<user>: how you leave ya mans dead for a broke bitch, most these rap niggas on some hoe shit <exclaim>",1,1.0,0,3,0
"<user>: i asked <user> to get me pink bunnies one time, so he brought me yellow chicks...🐰💕",2,1.0,0,0,3
"<user>: ""<user>: when you drop all your hoes for the wrong one and you gotta bring em back <url> lmfaooooooo",1,1.0,0,3,0
"<user>: ""<user>: meanwhile in texas: 19-year-old man facing 5 years to life in prison for $25 worth of pot brownies <url>",2,1.0,0,0,3
<user>: truth b told i have -0 hoes 😂,1,1.0,0,3,0
<user>: 🙏 lord please don't let this bitch kill my vibe.,1,1.0,0,3,0
<user>: and y'all niggas jus give up the pussy.. i wonder how y'all feel reading the tl... nervous af huh? thinkin y'all bout to ge…,1,1.0,0,3,0
<user>: bitches jus love to get me madd,1,1.0,0,3,0
"<user>: pussy like girls😻, damn is my pussy gay?",1,1.0,0,3,0
"<user>: ""<user>: any bitch that has ever had a ""problem"" with me ain't checked shit but my twitter 😝""nbs <exclaim>",1,1.0,0,3,0
<user>: if you still put your pride in front of your feelings .. then yes bitch your still childish,1,1.0,0,3,0
<user>: “<user>: when she waives her pussy fees>>>>” bye lawrence 👋,1,1.0,0,3,0
<user>: i swear these bitches think their still in highschool,1,1.0,0,3,0
<user>: “<user>: man just proofread & edited this niggah sentence😂😂😂😂😭😭😭”feel like i'm back in 6th grade doing daily oral la…,1,1.0,0,3,0
<user>: “<user>: <user> boy i was clean in them bitches.”you loved them damn sandals 😂,1,1.0,0,3,0
"<user>: lmaoooooo rt <user>: if we cuddle then im sliding something thick in your pussy, just a warning",1,1.0,0,3,0
<user>: why do y'all niggas entertain that nicole bitch? i don't see how y'all can ever take a bitch that posted naked pics serious…,0,1.0,3,0,0
<user>: if you can't do or say certain shit in front of yo bitch then don't do it,1,1.0,0,3,0
<user>: niggas be catching attitudes and expect a bitch to beg plenty of sorry's to figure out what's his problem. no,1,1.0,0,3,0
"<user>: sellin' my soul for material wishes , fast cars & bitches",1,1.0,0,3,0
<user>: lil stupid ass bitch.. i aint fucking with you 😂,1,1.0,0,3,0
<user>: what's the difference between a main & a side bitch <question> shit y'all both getting feed lies & dick!,1,1.0,0,3,0
<user>: <user> invest in some curtains bitch,1,1.0,0,3,0
<user>: if im bad built ok yall built like tractors yall got relationships bitch where mine <question> 😕,1,1.0,0,3,0
<user>: “<user>: i wonder if i @ oomf i be like i want fuck would i be wrong or 😕” you a be one brave as bitch😂😂,1,1.0,0,3,0
<user>: these bitches can't do nothin for you.,1,1.0,0,3,0
<user>: in a relationship there's gonna be bitches badder than yours or niggas doing better than your nigga. that's where the loyalty…,1,1.0,0,3,0
<user>: i am so jealous of bitches who can squirt 😒,1,1.0,0,3,0
"<user>: zulema don't worry bitches only act bold when they have somebody to ""back"" them up! it's cool tho i got you if anything!",1,1.0,0,3,0
<user>: “<user>: bring winter back... this 70 degrees at 7 am shit is for the birds”---get the fukkk outta here bro <exclaim>,1,1.0,0,3,0
<user>: “<user>: <user> you have no sense of humor so back off their backs” ur a lil bitch and im 10,1,1.0,0,3,0
"<user>: in hopes of recruiting more women, isis opens jihadi finishing school <url> <user> <url>",2,1.0,0,0,3
"<user>: if i had a dollar for every bobby pin i've lost, i'd be one rich bitch",1,1.0,0,3,0
"<user>: i don't care what any of you bitches say, kesha is awesome ❤👌",1,1.0,0,3,0
<user>: can someone find the georgia fan who talked trash to me and told me he hope we don't end up like tennessee? tell him i'm …,2,1.0,0,0,3
<user> lakers on....i thought trash day was monday,2,1.0,0,0,3
<user>: “<user>: some of you bitches are dumbbbb” they are everywhere trev. 😒,1,1.0,0,3,0
<user>: how do people not realize the jig ?,2,1.0,0,0,3
<user>: just learned that there was a 1932 japanese political plot to assassinate charlie chaplin. #pleaseoptionthistweetnow #back ...,2,1.0,0,0,3
<user>: “<user>: i'm not the type of guy to bitch about how hot it is but it's about to be 11 and i'm still sweating” q…,1,1.0,0,3,0
<user>: all i want for valentines day is a big booty hoe.,1,1.0,0,3,0
<user>: <user> happy birthday fag boy,1,1.0,0,3,0
<user>: hannah is retarded don't listen to her.,1,1.0,0,3,0
"<user>: cause i'm as free as a bird now, and this bird you can not change 🎶",2,1.0,0,0,3
<user>: 😭😭<user>: if i cum on your pussy don't be tryna rub it in like they do in the pornos cuz if u get pregnant tha…,1,1.0,0,3,0
"<user>: "" now i know why niggas have sides, my bitch boring """,1,1.0,0,3,0
<user>: charlie baker <exclaim>,2,1.0,0,0,3
<user>: i'm the only person who likes yellow starburst i feel,2,1.0,0,0,3
"<user>: ""that's why god made brownies. to replace boys.""",2,1.0,0,0,3
"<user>: also as part of my release day gift (yes, we get those!) this adorable bumblebee bear! #montlake <url>",2,1.0,0,0,3
"<user>: <user> omg nathaniel. no ""come here mr pussy"" ""mr pussy where are you"" lol",1,1.0,0,3,0
"<user>: ""that's what that means..some kid called me at like 1 in the morning asking me if i wanted to hit the slopes...""",2,1.0,0,0,3
"<user>: i know it ain't good, but these hoes gon' do what they wa-wa-waaaaannnnnt.",1,1.0,0,3,0
<user>: how she gets all the bitches <url>,1,1.0,0,3,0
"<user>: nights like this i wish, ride low in the chevy hit the switch. in the city burning killa with a bitch",1,1.0,0,3,0
<user>: rt <user>: if crabtree woulda caught that over sherman for the game y'all woulda said sherman trash & he got what…,2,1.0,0,0,3
"<user>: years of eating and still no beard, more of mythology. rt <user> when you eat pussy it helps yo beard grow this is s…",1,1.0,0,3,0
<user>: i want some taco truck tacos! brenda & her mom be having them bitches smacking.,1,1.0,0,3,0
"<user>: just saw someone riding a bike while wearing camo, the bitch is asking to get hit!",1,1.0,0,3,0
<user>: s/o #nf <user> thanks for the follow hun <exclaim> 😘😘,2,1.0,0,0,3
<user>: stfu stupid bitch. god damn. unfuckingfollow me then <exclaim> shit.,1,1.0,0,3,0
<user>: drinking to the last drop washing teapot #haiku #mijikai,2,1.0,0,0,3
<user>: school admins take hungry kids' lunch & throw in trash because their lunch funds aren't paid up. that'll teach em! <url>,2,1.0,0,0,3
"<user>: i am no longer willing to claim ""i'm just like you just queer"" as my rallying cry.",1,1.0,0,3,0
<user>: “<user>: dumb bitches are one thing that'll never become extinct..” that's real,1,1.0,0,3,0
"<user>: bitch at macdonalds say..""u look a lil devilish 2day homey""..oh well bitch..i woke up like this-i woke up like this(bey…",1,1.0,0,3,0
"<user>: “<user>: or... run wildcat. let romo run that deep post, and have murray bomb that bitch to tony” 😂😂😂😂😂😂😂😂😂😂😂",1,1.0,0,3,0
<user>: i feel bad for these young girls that are already hoes.,1,1.0,0,3,0
"<user>: man, how you ""shittin"" on all these hoes when you're only cute with make up on ?✋😴",1,1.0,0,3,0
<user>: all these damn bitches on my phone line,1,1.0,0,3,0
<user>: <user> yessss bitch💦😍💓,1,1.0,0,3,0
<user>: ain't talk 2 my mova n a week first thing she say is where shy an benny 😂,2,1.0,0,0,3
"<user>: ""mom i’ve had it. i’m dropping out"" ""excuse me"" ""i’m done with fake bitches. the hw. all of it. done"" ""ur in 2nd grad…",1,1.0,0,3,0
<user>: coming up at 5:15a: charlie baker's campaign admits he may have been wrong about the emotional fisherman story from this w…,2,1.0,0,0,3
<user>: “<user>: if you posted a thunder buddy status yesterday slap yourself”😂your a basic bitch*,1,1.0,0,3,0
<user>: “<user>: finna punch all these bitches in front of me” das my girl,1,1.0,0,3,0
<user>: its kinda pathetic how these bitches on bgc be 21+ & be acting so childish af,1,1.0,0,3,0
<user>: jordan wearing bitches need to grow tf up,1,1.0,0,3,0
<user>: tiny.... girl. can't trust a bitch named tameka no way.,1,1.0,0,3,0
"<user>: you and yo bitch break up and she start ""lol"" at another nigga, she gone for good bruh.",1,1.0,0,3,0
"<user>: hey arlington democrats! for you early birds, join us <user> tomorrow. it's the second saturday of april. http…",2,1.0,0,0,3
<user>: 😢 a bitch that don't like you always gone think you ugly. 😂😁😴,1,1.0,0,3,0
<user>: this bitch jus blew my high and i was off all of these drugssss,1,1.0,0,3,0
<user>: “<user>: <user> her face so damn flawless.. i know her pussy taste like peaches and all my life goals” lmfaooooooo,1,1.0,0,3,0
"<user>: does being on my dick make any of yall hoes feel relevant ? if so , re evaluate your whole life .. thanks",1,1.0,0,3,0
<user>: <user> pussies,1,1.0,0,3,0
"<user>: quote of last night, <user> telling me to find her a curved stick and she'll make a crossbow to shoot a bird down",2,1.0,0,0,3
<user>: bitch we them boys,1,1.0,0,3,0
<user>: 🎯“<user>: basic tongue ring to suck dick with. and a basic costume. recipe for a hoe “<user>: ready for work. http:…,1,1.0,0,3,0
<user>: i feel like the main reason bitches still have stank pus in 2014 is because they genuinely don't know how to wash it prope…,1,1.0,0,3,0
"<user>: ""drop that bitch"" -<user> on the atomic bomb",1,1.0,0,3,0
<user>: what a silly little monkey 🙈 <url>,2,1.0,0,0,3
"<user>: ""<user>: why everybody sayin i don't listen 😭😂😭""u don't bitch u gone learn one day",1,1.0,0,3,0
"<user>: ayy fag , you still having your party tonight <mixedpunct> <user> 🍻🍻😜",1,1.0,0,3,0
<user>: <user> that monkey is from hell,2,1.0,0,0,3
"<user>: the older i get the less i give a fuck 😂✌ , beef 👊 ? bitch please ✋ loosing friends? bitch bye 😂👋 drama ? ill pass 👐🚫",1,1.0,0,3,0
<user>: retweet if ur dick will choke a bitch 😂,1,1.0,0,3,0
<user>: bitches <,1,1.0,0,3,0
"<user>: bitch, bye 😂 rt <user>: dawg look at this shit <url>",1,1.0,0,3,0
"<user>: this is genius 📝 rt <user>: ""you fat"" ""nigga so is this pussy since we statin facts"" 😭",1,1.0,0,3,0
<user>: throw me in trash <url>,2,1.0,0,0,3
<user>: i took the hoe to burger king😂😂✋✋,1,1.0,0,3,0
<user>: lebron doesn't turn 30 til december. he made 5 trips faster than kobe shaq mike or bird. he'll be back yal act like hes retirin…,2,1.0,0,0,3
"<user>: ""aye fam you think you can line me up i saw a bad bitch in mrs. bridget's room"" <url>",1,1.0,0,3,0
<user>: when you stuck in the middle of the jungle but see a bad bitch chillin by the mango tree... <url>,1,1.0,0,3,0
"<user>: main bitches saying ""i hate a 'send me a pic' ass nigga"" be answering every single one of dj rice-a-roni's request",1,1.0,0,3,0
<user>: how you fuck for cash but you not a hoe?,1,1.0,0,3,0
<user>: <user> <user> shut up bitch everyone's perfect the way they are.,1,1.0,0,3,0
<user>: <url> what a shit heel.,1,1.0,0,3,0
"<user>: one of my classmates offered my teacher and brownie and someone said ""you trying to earn brownie points"" 😂😂😂😂😂😂😂😂",2,1.0,0,0,3
<user>: bagging thot bitches & giving 'em head? ew nigga you nasty & you're better off dead.,1,1.0,0,3,0
<user>: i'm never playing flappy bird again ever fuck that game 🙅,1,1.0,0,3,0
"<user>: a nigga can like one pic & u bitches: ""s/o to _____ showing love"".... bitch kill yoself",1,1.0,0,3,0
<user>: its unexplainable how booty and fucking ass these bitches be. they live to be funny.,1,1.0,0,3,0
"<user>: now the title bitch doesn't apply to all women, but all women have a lil bitch in em",1,1.0,0,3,0
<user>: “<user>: there is nothing wrong with ariana grande..... just cause she don't look like hoe.... y'all gotta a probl…,1,1.0,0,3,0
<user>: rt <user> my chest rt <user>: kobe getting docked 100k for calling ref a faggot rt <user>: what do y'all co…,1,1.0,0,3,0
<user>: cal has a day off and for giggles heads to yankee stadium to hang with derek jeter. yep coaching at uk is probably weari…,2,1.0,0,0,3
<user>: run up on a nigga get to squeezing hoe hahaa,1,1.0,0,3,0
<user>: yo this freezing cold shit so lel n for the birds it crazy,1,1.0,0,3,0
<user>: yu take this money we gon throw a party on that pussy,1,1.0,0,3,0
<user>: y'all some bitches <user>,1,1.0,0,3,0
<user>: damn i fuck bitches i guess,1,1.0,0,3,0
<user>: sinclair hoes don't care how fat they are. they all still wear yoga pants and belly shirts....,1,1.0,0,3,0
<user>: like damn bitch yeah ...its me <url>,1,1.0,0,3,0
"<user>: <user> bet nigger, i'm waiting for the car keys",1,1.0,0,3,0
<user>: if she called me ugly and started pushin me around. i'd run like a mother fucking pussy screaming for my mom to help htt…,1,1.0,0,3,0
<user>: elect democratic nominee charlie brown <user> for #gov of #tn defeat (r) gov. bill haslam! <user> <url>,2,1.0,0,0,3
<user>: elect democratic nominee charlie hardy <user> to u.s. senate. #wy defeat tea mike enzi. #tntweeters #cir <url>,2,1.0,0,0,3
"<user>: love really is blind, stupid cunt of a feeling.",1,1.0,0,3,0
<user>: wtf is boy pussy ? lmao you atl nigga sick,1,1.0,0,3,0
<user>: spike lee is one of those [wealthy] people he bitches about that's causing gentrification.,1,1.0,0,3,0
<user>: y'all claim you want a good & loyal girl but keep messing with hoes like i'm confused,1,1.0,0,3,0
<user>: i wonder if those fans in la feel like charlie brown after lucy pulls the ball away... #joeyvotto,2,1.0,0,0,3
<user>: instead of worry bout who that bitch fucking why don't you get you some money,1,1.0,0,3,0
<user>: “<user>: rand paul mocks clinton with #hillaryslosers pics with failed candidates <url> <url>,2,1.0,0,0,3
<user>: i don't like bitch niggaz and they don't like me 💯 #boss up,1,1.0,0,3,0
<user>: i would never trip over a bitch that aint mine 😂😂 niggas clowns man,1,1.0,0,3,0
<user>: when an irrelevant bitch dislikes u for no reason 💅 <url>,1,1.0,0,3,0
<user>: <user> <user> well now i'm crying like a little bitch,1,1.0,0,3,0
"<user>: the recommended serving size for brownies is ""all of them.""",2,1.0,0,0,3
<user>: <user> 😂😂😂😂🚲 rolling deep af 👈 i even got bitches running after me 🚲👯😂😂😂😂😭,1,1.0,0,3,0
<user>: <user> 😒✋ naw bruh member when you said that it was your snow -.- and your bitches 😂😂 that's my cake 👏,1,1.0,0,3,0
<user>: bitches ain't shit hoes ain't neither,1,1.0,0,3,0
<user>: old white people complaining about government tyranny is like the yankees being upset that players make too much money,2,1.0,0,0,3
"<user>: good girls take 4-12 months before they move on.. only hoes jump from nigga to nigga.. don't argue with me, this is scien…",1,1.0,0,3,0
"<user>: don't mention a bitch from your past to me. first of all, i don't give a fuck. second of all, i don't care. and third, i …",1,1.0,0,3,0
"<user>: yassssssssssssss <exclaim> rt <user>: nothing wrong with black girls having high dick standards, our pussy bomb nigga!",1,1.0,0,3,0
<user>: “<user>: can i sit on your face — sit on a hot stove bitch <url> 😩😂😭😂😭😂😭,1,1.0,0,3,0
"<user>: when bae sings ""it ain't nothin to cut that bitch off"" with too much enthusiasm <url>",1,1.0,0,3,0
<user>: i'll naturally slap the shit outa oomf that bitch talk to much.,1,1.0,0,3,0
"<user>: <user> #msnbc new census questions=tempest in teapot,aca stays,costs down,7.5mil+getting covered is a success story to …",2,1.0,0,0,3
<user>: these hoes ain loyal,1,1.0,0,3,0
"<user>: what kind of world do we live in, where bitches are getting surgery to make their butts bigger <mixedpunct> since when do women want a…",1,1.0,0,3,0
"<user>: ""nicki minaj ass so fake."" -a bitch walking around w/ weave",1,1.0,0,3,0
<user>: pussy still taste like mcdonald's fries. rt <user>: i eat pineapples everyday they so good 😩👅,1,1.0,0,3,0
"<user>: to u bitches who have upside down default pictures, die. nobody has time to flip they phone around to see if u even uglier…",1,1.0,0,3,0
<user>: i still be craving an oreo mcflurry b;,2,1.0,0,0,3
